
ate energy temp weekday season non_working split
2015-05-08 2.533 16.11111111111111 Friday winter working train
2015-05-09 2.421 18.88888888888889 Saturday winter non-working train
2015-05-10 2.495 20.0 Sunday winter non-working train
2015-05-11 2.685 21.11111111111111 Monday winter working train
2015-05-12 2.638 18.333333333333332 Tuesday winter working train
2015-05-13 2.611 17.77777777777778 Wednesday winter working cv
2015-05-14 2.564 18.333333333333332 Thursday winter working train
2015-05-15 2.518 18.333333333333332 Friday winter working train
2015-05-16 2.403 18.88888888888889 Saturday winter non-working train
2015-05-17 2.457 19.444444444444443 Sunday winter non-working cv
2015-05-18 2.619 19.444444444444443 Monday winter working train
2015-05-19 2.611 18.88888888888889 Tuesday winter working train
2015-05-20 2.567 19.444444444444443 Wednesday winter working cv
2015-05-21 2.579 18.88888888888889 Thursday winter working train
2015-05-22 2.535 20.0 Friday winter working train
2015-05-23 2.42 19.444444444444443 Saturday winter non-working train
2015-05-24 2.399 20.555555555555554 Sunday winter non-working cv
2015-05-25 2.516 18.333333333333332 Monday winter non-working train
2015-05-26 2.661 19.444444444444443 Tuesday winter working cv
2015-05-27 2.681 20.0 Wednesday winter working train
2015-05-28 2.688 20.833333333333332 Thursday winter working train
2015-05-29 2.636 20.555555555555554 Friday winter working train
2015-05-30 2.553 20.555555555555554 Saturday winter non-working cv
2015-05-31 2.553 20.833333333333332 Sunday winter non-working cv
2015-06-01 2.718 21.11111111111111 Monday summer working cv
2015-06-02 2.684 21.11111111111111 Tuesday summer working train
2015-06-03 2.7 19.444444444444443 Wednesday summer working train
2015-06-04 2.699 19.444444444444443 Thursday summer working train
2015-06-05 2.563 20.0 Friday summer working cv
2015-06-06 2.526 21.666666666666668 Saturday summer non-working train
2015-06-07 2.655 21.666666666666668 Sunday summer non-working train
2015-06-08 3.107 22.77777777777778 Monday summer working train
2015-06-09 3.243 26.11111111111111 Tuesday summer working train
2015-06-10 2.837 20.27777777777778 Wednesday summer working cv
2015-06-11 2.883 21.11111111111111 Thursday summer working train
2015-06-12 2.647 20.0 Friday summer working train
2015-06-13 2.598 20.555555555555554 Saturday summer non-working train
2015-06-14 2.718 21.11111111111111 Sunday summer non-working train
2015-06-15 2.916 22.22222222222222 Monday summer working cv
2015-06-16 2.846 21.11111111111111 Tuesday summer working train
2015-06-17 2.898 22.22222222222222 Wednesday summer working train
2015-06-18 3.046 23.333333333333332 Thursday summer working train
2015-06-19 3.18 23.88888888888889 Friday summer working cv
2015-06-20 2.835 22.22222222222222 Saturday summer non-working train
2015-06-21 2.821 23.333333333333332 Sunday summer non-working train
2015-06-22 3.199 24.444444444444443 Monday summer working train
2015-06-23 3.234 26.666666666666664 Tuesday summer working cv
2015-06-24 3.139 22.77777777777778 Wednesday summer working cv
2015-06-25 3.098 23.88888888888889 Thursday summer working cv
2015-06-26 3.135 23.88888888888889 Friday summer working train
2015-06-27 2.706 23.88888888888889 Saturday summer non-working train
2015-06-28 2.921 24.72222222222222 Sunday summer non-working train
2015-06-29 3.229 25.0 Monday summer working cv
2015-06-30 3.342 26.11111111111111 Tuesday summer working train
2015-07-01 3.27 27.22222222222222 Wednesday summer working train
2015-07-02 3.248 25.0 Thursday summer working train
2015-07-03 2.938 23.88888888888889 Friday summer non-working train
2015-07-04 2.518 22.77777777777778 Saturday summer non-working train
2015-07-05 2.649 22.22222222222222 Sunday summer non-working cv
2015-07-06 2.804 21.11111111111111 Monday summer working cv
2015-07-07 2.806 21.666666666666668 Tuesday summer working train
2015-07-08 2.817 21.666666666666668 Wednesday summer working cv
2015-07-09 2.783 22.77777777777778 Thursday summer working cv
2015-07-10 2.723 24.444444444444443 Friday summer working cv
2015-07-11 2.705 23.333333333333332 Saturday summer non-working train
2015-07-12 2.803 23.88888888888889 Sunday summer non-working cv
2015-07-13 3.136 25.555555555555554 Monday summer working cv
2015-07-14 3.006 21.666666666666668 Tuesday summer working cv
2015-07-15 2.996 22.22222222222222 Wednesday summer working train
2015-07-16 3.028 24.444444444444443 Thursday summer working cv
2015-07-17 3.234 24.444444444444443 Friday summer working train
2015-07-18 2.852 27.77777777777778 Saturday summer non-working train
2015-07-19 3.267 30.0 Sunday summer non-working train
2015-07-20 3.56 24.444444444444443 Monday summer working train
2015-07-21 3.294 26.11111111111111 Tuesday summer working train
2015-07-22 3.41 26.11111111111111 Wednesday summer working train
2015-07-23 3.584 26.11111111111111 Thursday summer working cv
2015-07-24 3.53 26.11111111111111 Friday summer working train
2015-07-25 3.376 27.22222222222222 Saturday summer non-working train
2015-07-26 3.021 25.555555555555554 Sunday summer non-working cv
2015-07-27 3.15 23.333333333333332 Monday summer working cv
2015-07-28 3.146 24.444444444444443 Tuesday summer working cv
2015-07-29 3.319 25.0 Wednesday summer working train
2015-07-30 3.597 26.11111111111111 Thursday summer working train
2015-07-31 3.542 26.11111111111111 Friday summer working cv
2015-08-01 2.973 24.444444444444443 Saturday summer non-working train
2015-08-02 3.035 25.0 Sunday summer non-working cv
2015-08-03 3.414 25.555555555555554 Monday summer working train
2015-08-04 3.726 27.22222222222222 Tuesday summer working train
2015-08-05 3.871 27.77777777777778 Wednesday summer working train
2015-08-06 3.629 25.555555555555554 Thursday summer working train
2015-08-07 3.13 24.444444444444443 Friday summer working train
2015-08-08 2.846 23.88888888888889 Saturday summer non-working train
2015-08-09 2.774 23.333333333333332 Sunday summer non-working train
2015-08-10 3.007 23.88888888888889 Monday summer working train
2015-08-11 3.044 24.444444444444443 Tuesday summer working train
2015-08-12 3.473 26.11111111111111 Wednesday summer working train
2015-08-13 3.883 28.333333333333332 Thursday summer working train
2015-08-14 4.166 29.444444444444443 Friday summer working train
2015-08-15 4.027 29.444444444444443 Saturday summer non-working cv
2015-08-16 4.087 29.444444444444443 Sunday summer non-working train
2015-08-17 3.941 25.555555555555554 Monday summer working train
2015-08-18 3.722 26.11111111111111 Tuesday summer working train
2015-08-19 3.409 25.555555555555554 Wednesday summer working train
2015-08-20 3.287 23.88888888888889 Thursday summer working cv
2015-08-21 3.249 25.555555555555554 Friday summer working train
2015-08-22 3.012 24.444444444444443 Saturday summer non-working train
2015-08-23 3.101 26.11111111111111 Sunday summer non-working cv
2015-08-24 3.616 26.11111111111111 Monday summer working train
2015-08-25 3.444 25.555555555555554 Tuesday summer working train
2015-08-26 4.268 29.444444444444443 Wednesday summer working train
2015-08-27 4.236 31.11111111111111 Thursday summer working cv
2015-08-28 4.399 32.22222222222222 Friday summer working train
2015-08-29 4.046 30.0 Saturday summer non-working cv
2015-08-30 3.649 26.666666666666664 Sunday summer non-working train
2015-08-31 3.437 23.88888888888889 Monday summer working train
2015-09-01 3.23 24.444444444444443 Tuesday summer working cv
2015-09-02 3.121 23.88888888888889 Wednesday summer working train
2015-09-03 3.024 24.444444444444443 Thursday summer working cv
2015-09-04 2.894 24.444444444444443 Friday summer working train
2015-09-05 2.885 25.0 Saturday summer non-working train
2015-09-06 3.218 27.77777777777778 Sunday summer non-working cv
2015-09-07 3.861 30.0 Monday summer non-working train
2015-09-08 4.508 31.11111111111111 Tuesday summer working cv
2015-09-09 4.721 34.44444444444444 Wednesday summer working cv
2015-09-10 4.608 34.44444444444444 Thursday summer working train
2015-09-11 4.405 30.555555555555554 Friday summer working cv
2015-09-12 4.027 31.11111111111111 Saturday summer non-working train
2015-09-13 3.844 28.88888888888889 Sunday summer non-working train
2015-09-14 3.711 27.77777777777778 Monday summer working train
2015-09-15 3.324 25.0 Tuesday summer working cv
2015-09-16 3.142 25.0 Wednesday summer working cv
2015-09-17 3.192 25.555555555555554 Thursday summer working train
2015-09-18 3.419 26.11111111111111 Friday summer working cv
2015-09-19 3.544 27.22222222222222 Saturday summer non-working train
2015-09-20 4.323 33.333333333333336 Sunday summer non-working cv
2015-09-21 3.457 26.666666666666664 Monday summer working train
2015-09-22 3.597 27.22222222222222 Tuesday summer working train
2015-09-23 3.741 26.666666666666664 Wednesday summer working train
2015-09-24 4.043 27.5 Thursday summer working cv
2015-09-25 4.145 29.444444444444443 Friday summer working train
2015-09-26 3.762 28.88888888888889 Saturday summer non-working train
2015-09-27 3.682 27.77777777777778 Sunday summer non-working train
2015-09-28 3.884 28.333333333333332 Monday summer working train
2015-09-29 3.611 26.666666666666664 Tuesday summer working train
2015-09-30 3.719 27.77777777777778 Wednesday summer working train
2015-10-01 3.539 25.555555555555554 Thursday summer working cv
2015-10-02 3.251 25.555555555555554 Friday summer working train
2015-10-03 2.95 23.88888888888889 Saturday summer non-working train
2015-10-04 2.722 22.22222222222222 Sunday summer non-working train
2015-10-05 2.885 21.666666666666668 Monday summer working train
2015-10-06 3.018 23.88888888888889 Tuesday summer working train
2015-10-07 3.173 25.0 Wednesday summer working train
2015-10-08 3.475 27.77777777777778 Thursday summer working cv
2015-10-09 4.31 35.0 Friday summer working train
2015-10-10 4.068 35.55555555555556 Saturday summer non-working train
2015-10-11 3.944 34.44444444444444 Sunday summer non-working train
2015-10-12 3.98 34.44444444444444 Monday summer non-working train
2015-10-13 4.203 30.0 Tuesday summer working train
2015-10-14 4.088 27.22222222222222 Wednesday summer working train
2015-10-15 3.467 25.833333333333332 Thursday summer working train
2015-10-16 3.116 22.77777777777778 Friday summer working cv
2015-10-17 3.105 25.0 Saturday summer non-working train
2015-10-18 2.982 23.88888888888889 Sunday summer non-working train
2015-10-19 2.97 22.22222222222222 Monday summer working cv
2015-10-20 3.041 24.444444444444443 Tuesday summer working train
2015-10-21 3.103 24.444444444444443 Wednesday summer working cv
2015-10-22 3.066 24.444444444444443 Thursday summer working cv
2015-10-23 3.052 25.555555555555554 Friday summer working cv
2015-10-24 2.987 27.77777777777778 Saturday summer non-working cv
2015-10-25 2.955 25.0 Sunday summer non-working train
2015-10-26 3.205 26.11111111111111 Monday summer working train
2015-10-27 3.13 26.944444444444443 Tuesday summer working cv
2015-10-28 3.061 25.0 Wednesday summer working cv
2015-10-29 3.068 25.0 Thursday summer working train
2015-10-30 2.924 27.77777777777778 Friday summer working train
2015-10-31 2.856 28.333333333333332 Saturday summer non-working train
2015-11-01 2.909 28.333333333333332 Sunday winter non-working train
2015-11-02 3.049 22.77777777777778 Monday winter working train
2015-11-03 2.884 21.11111111111111 Tuesday winter working cv
2015-11-04 2.854 20.555555555555554 Wednesday winter working train
2015-11-05 2.844 21.11111111111111 Thursday winter working train
2015-11-06 2.797 22.77777777777778 Friday winter working train
2015-11-07 2.642 24.444444444444443 Saturday winter non-working cv
2015-11-08 2.707 22.77777777777778 Sunday winter non-working cv
2015-11-09 2.892 20.555555555555554 Monday winter working train
2015-11-10 2.879 19.166666666666668 Tuesday winter working train
2015-11-11 2.858 22.77777777777778 Wednesday winter non-working cv
2015-11-12 2.894 22.22222222222222 Thursday winter working cv
2015-11-13 2.801 24.444444444444443 Friday winter working train
2015-11-14 2.645 24.444444444444443 Saturday winter non-working train
2015-11-15 2.724 21.11111111111111 Sunday winter non-working cv
2015-11-16 2.929 17.22222222222222 Monday winter working train
2015-11-17 2.927 20.0 Tuesday winter working train
2015-11-18 2.943 22.22222222222222 Wednesday winter working train
2015-11-19 2.964 26.11111111111111 Thursday winter working train
2015-11-20 2.945 25.0 Friday winter working train
2015-11-21 2.804 28.333333333333332 Saturday winter non-working train
2015-11-22 2.794 28.333333333333332 Sunday winter non-working train
2015-11-23 2.992 24.444444444444443 Monday winter working train
2015-11-24 2.936 20.0 Tuesday winter working train
2015-11-25 2.873 17.77777777777778 Wednesday winter working train
2015-11-26 2.452 17.77777777777778 Thursday winter non-working train
2015-11-27 2.698 16.11111111111111 Friday winter working train
2015-11-28 2.67 18.333333333333332 Saturday winter non-working train
2015-11-29 2.773 18.88888888888889 Sunday winter non-working cv
2015-11-30 3.047 18.88888888888889 Monday winter working cv
2015-12-01 3.014 19.444444444444443 Tuesday winter working train
2015-12-02 2.994 25.0 Wednesday winter working train
2015-12-03 3.034 25.0 Thursday winter working train
2015-12-04 2.941 20.0 Friday winter working cv
2015-12-05 2.747 23.333333333333332 Saturday winter non-working train
2015-12-06 2.833 24.444444444444443 Sunday winter non-working cv
2015-12-07 3.042 23.88888888888889 Monday winter working cv
2015-12-08 3.06 23.88888888888889 Tuesday winter working cv
2015-12-09 3.064 21.666666666666668 Wednesday winter working train
2015-12-10 3.052 18.88888888888889 Thursday winter working cv
2015-12-11 2.984 18.333333333333332 Friday winter working train
2015-12-12 2.795 18.333333333333332 Saturday winter non-working train
2015-12-13 2.906 18.333333333333332 Sunday winter non-working train
2015-12-14 3.179 16.11111111111111 Monday winter working train
2015-12-15 3.198 16.11111111111111 Tuesday winter working train
2015-12-16 3.189 16.11111111111111 Wednesday winter working train
2015-12-17 3.12 18.333333333333332 Thursday winter working train
2015-12-18 2.985 20.0 Friday winter working train
2015-12-19 2.875 17.77777777777778 Saturday winter non-working cv
2015-12-20 2.866 16.666666666666668 Sunday winter non-working train
2015-12-21 3.083 18.333333333333332 Monday winter working train
2015-12-22 3.077 17.22222222222222 Tuesday winter working train
2015-12-23 2.994 17.77777777777778 Wednesday winter working train
2015-12-24 2.852 17.77777777777778 Thursday winter working train
2015-12-25 2.638 15.555555555555555 Friday winter non-working train
2015-12-26 2.866 17.22222222222222 Saturday winter non-working train
2015-12-27 2.904 15.555555555555555 Sunday winter non-working train
2015-12-28 3.139 14.444444444444445 Monday winter working cv
2015-12-29 3.069 15.0 Tuesday winter working train
2015-12-30 3.028 17.22222222222222 Wednesday winter working train
2015-12-31 2.941 17.77777777777778 Thursday winter working cv
2016-01-01 2.764 17.77777777777778 Friday winter non-working train
2016-01-02 2.787 17.22222222222222 Saturday winter non-working cv
2016-01-03 2.843 16.666666666666668 Sunday winter non-working train
2016-01-04 2.993 17.22222222222222 Monday winter working train
2016-01-05 3.104 15.833333333333332 Tuesday winter working train
2016-01-06 3.116 16.11111111111111 Wednesday winter working train
2016-01-07 3.115 15.555555555555555 Thursday winter working train
2016-01-08 2.922 16.11111111111111 Friday winter working train
2016-01-09 2.795 15.833333333333332 Saturday winter non-working train
2016-01-10 2.804 16.11111111111111 Sunday winter non-working train
2016-01-11 2.982 17.77777777777778 Monday winter working train
2016-01-12 2.966 18.88888888888889 Tuesday winter working train
2016-01-13 2.994 16.666666666666668 Wednesday winter working train
2016-01-14 2.93 17.22222222222222 Thursday winter working train
2016-01-15 2.893 16.11111111111111 Friday winter working train
2016-01-16 2.663 18.333333333333332 Saturday winter non-working cv
2016-01-17 2.65 20.555555555555554 Sunday winter non-working cv
2016-01-18 2.905 18.333333333333332 Monday winter non-working train
2016-01-19 2.893 17.22222222222222 Tuesday winter working train
2016-01-20 2.867 19.444444444444443 Wednesday winter working train
2016-01-21 2.837 20.555555555555554 Thursday winter working train
2016-01-22 2.763 20.0 Friday winter working cv
2016-01-23 2.663 18.333333333333332 Saturday winter non-working cv
2016-01-24 2.707 18.333333333333332 Sunday winter non-working train
2016-01-25 2.935 18.88888888888889 Monday winter working train
2016-01-26 2.901 21.11111111111111 Tuesday winter working train
2016-01-27 2.904 21.11111111111111 Wednesday winter working train
2016-01-28 2.863 21.666666666666668 Thursday winter working cv
2016-01-29 2.787 21.11111111111111 Friday winter working train
2016-01-30 2.673 18.333333333333332 Saturday winter non-working train
2016-01-31 2.821 16.11111111111111 Sunday winter non-working cv
2016-02-01 3.03 15.555555555555555 Monday winter working train
2016-02-02 2.931 15.0 Tuesday winter working train
2016-02-03 2.847 17.22222222222222 Wednesday winter working train
2016-02-04 2.765 19.444444444444443 Thursday winter working train
2016-02-05 2.746 22.77777777777778 Friday winter working train
2016-02-06 2.662 23.333333333333332 Saturday winter non-working train
2016-02-07 2.601 26.11111111111111 Sunday winter non-working train
2016-02-08 2.967 28.333333333333332 Monday winter working train
2016-02-09 3.003 27.77777777777778 Tuesday winter working train
2016-02-10 2.953 29.444444444444443 Wednesday winter working train
2016-02-11 2.935 28.333333333333332 Thursday winter working train
2016-02-12 2.822 26.11111111111111 Friday winter working train
2016-02-13 2.608 21.666666666666668 Saturday winter non-working train
2016-02-14 2.644 22.77777777777778 Sunday winter non-working cv
2016-02-15 2.97 28.333333333333332 Monday winter non-working train
2016-02-16 3.029 30.555555555555554 Tuesday winter working train
2016-02-17 2.886 22.22222222222222 Wednesday winter working cv
2016-02-18 2.816 19.444444444444443 Thursday winter working cv
2016-02-19 2.715 18.88888888888889 Friday winter working train
2016-02-20 2.552 20.0 Saturday winter non-working train
2016-02-21 2.616 19.444444444444443 Sunday winter non-working train
2016-02-22 2.831 21.666666666666668 Monday winter working cv
2016-02-23 2.881 23.333333333333332 Tuesday winter working train
2016-02-24 2.869 25.555555555555554 Wednesday winter working cv
2016-02-25 2.839 26.11111111111111 Thursday winter working train
2016-02-26 2.772 22.22222222222222 Friday winter working train
2016-02-27 2.612 21.11111111111111 Saturday winter non-working cv
2016-02-28 2.649 20.0 Sunday winter non-working cv
2016-02-29 2.878 20.555555555555554 Monday winter working train
2016-03-01 2.854 20.555555555555554 Tuesday winter working train
2016-03-02 2.834 20.0 Wednesday winter working train
2016-03-03 2.825 19.444444444444443 Thursday winter working cv
2016-03-04 2.647 19.444444444444443 Friday winter working cv
2016-03-05 2.515 21.11111111111111 Saturday winter non-working train
2016-03-06 2.562 19.444444444444443 Sunday winter non-working train
2016-03-07 2.867 16.11111111111111 Monday winter working train
2016-03-08 2.781 18.333333333333332 Tuesday winter working train
2016-03-09 2.783 21.11111111111111 Wednesday winter working train
2016-03-10 2.811 21.38888888888889 Thursday winter working train
2016-03-11 2.713 19.444444444444443 Friday winter working train
2016-03-12 2.531 17.77777777777778 Saturday winter non-working cv
2016-03-13 2.576 18.88888888888889 Sunday winter non-working train
2016-03-14 2.754 20.0 Monday winter working train
2016-03-15 2.737 21.11111111111111 Tuesday winter working cv
2016-03-16 2.829 22.77777777777778 Wednesday winter working train
2016-03-17 2.765 21.666666666666668 Thursday winter working cv
2016-03-18 2.672 20.555555555555554 Friday winter working train
2016-03-19 2.573 19.444444444444443 Saturday winter non-working train
2016-03-20 2.581 20.555555555555554 Sunday winter non-working cv
2016-03-21 2.721 20.0 Monday winter working train
2016-03-22 2.666 18.88888888888889 Tuesday winter working train
2016-03-23 2.651 21.944444444444443 Wednesday winter working train
2016-03-24 2.662 23.88888888888889 Thursday winter working train
2016-03-25 2.599 23.333333333333332 Friday winter working train
2016-03-26 2.498 19.444444444444443 Saturday winter non-working train
2016-03-27 2.436 19.444444444444443 Sunday winter non-working train
2016-03-28 2.655 17.22222222222222 Monday winter working train
2016-03-29 2.647 17.77777777777778 Tuesday winter working cv
2016-03-30 2.61 17.22222222222222 Wednesday winter working train
2016-03-31 2.601 19.444444444444443 Thursday winter working train
2016-04-01 2.542 19.444444444444443 Friday winter working train
2016-04-02 2.515 21.11111111111111 Saturday winter non-working train
2016-04-03 2.548 20.0 Sunday winter non-working train
2016-04-04 2.694 21.666666666666668 Monday winter working train
2016-04-05 2.713 22.77777777777778 Tuesday winter working cv
2016-04-06 2.716 24.444444444444443 Wednesday winter working train
2016-04-07 2.653 17.77777777777778 Thursday winter working train
2016-04-08 2.573 18.333333333333332 Friday winter working train
2016-04-09 2.473 19.444444444444443 Saturday winter non-working cv
2016-04-10 2.503 19.444444444444443 Sunday winter non-working cv
2016-04-11 2.677 21.11111111111111 Monday winter working train
2016-04-12 2.67 20.833333333333332 Tuesday winter working train
2016-04-13 2.669 20.0 Wednesday winter working train
2016-04-14 2.635 21.11111111111111 Thursday winter working train
2016-04-15 2.558 21.11111111111111 Friday winter working cv
2016-04-16 2.507 26.11111111111111 Saturday winter non-working train
2016-04-17 2.667 29.444444444444443 Sunday winter non-working train
2016-04-18 2.959 30.0 Monday winter working train
2016-04-19 2.919 28.88888888888889 Tuesday winter working train
2016-04-20 2.882 27.77777777777778 Wednesday winter working train
2016-04-21 2.786 23.333333333333332 Thursday winter working cv
2016-04-22 2.659 22.22222222222222 Friday winter working train
2016-04-23 2.511 21.666666666666668 Saturday winter non-working train
2016-04-24 2.517 19.444444444444443 Sunday winter non-working cv
2016-04-25 2.632 17.77777777777778 Monday winter working train
2016-04-26 2.623 19.444444444444443 Tuesday winter working train
2016-04-27 2.626 19.444444444444443 Wednesday winter working cv
2016-04-28 2.591 17.77777777777778 Thursday winter working cv
2016-04-29 2.458 19.444444444444443 Friday winter working train
2016-04-30 2.44 18.61111111111111 Saturday winter non-working train
2016-05-01 2.487 20.0 Sunday winter non-working train
2016-05-02 2.718 21.11111111111111 Monday winter working train
2016-05-03 2.709 20.555555555555554 Tuesday winter working train
2016-05-04 2.639 18.88888888888889 Wednesday winter working train
2016-05-05 2.605 18.88888888888889 Thursday winter working cv
2016-05-06 2.535 19.444444444444443 Friday winter working cv
2016-05-07 2.422 20.0 Saturday winter non-working train
2016-05-08 2.445 21.11111111111111 Sunday winter non-working train
2016-05-09 2.647 21.666666666666668 Monday winter working train
2016-05-10 2.658 21.11111111111111 Tuesday winter working cv
2016-05-11 2.713 21.666666666666668 Wednesday winter working train
2016-05-12 2.665 21.11111111111111 Thursday winter working cv
2016-05-13 2.618 20.555555555555554 Friday winter working train
2016-05-14 2.435 17.77777777777778 Saturday winter non-working train
2016-05-15 2.517 19.444444444444443 Sunday winter non-working train
2016-05-16 2.622 19.444444444444443 Monday winter working train
2016-05-17 2.632 18.333333333333332 Tuesday winter working train
2016-05-18 2.705 21.666666666666668 Wednesday winter working train
2016-05-19 2.714 20.833333333333332 Thursday winter working train
2016-05-20 2.535 18.333333333333332 Friday winter working train
2016-05-21 2.428 18.88888888888889 Saturday winter non-working cv
2016-05-22 2.485 20.555555555555554 Sunday winter non-working train
2016-05-23 2.63 19.444444444444443 Monday winter working cv
2016-05-24 2.615 20.0 Tuesday winter working train
2016-05-25 2.627 21.11111111111111 Wednesday winter working cv
2016-05-26 2.596 20.555555555555554 Thursday winter working train
2016-05-27 2.582 20.555555555555554 Friday winter working train
2016-05-28 2.462 18.88888888888889 Saturday winter non-working train
2016-05-29 2.405 19.444444444444443 Sunday winter non-working train
2016-05-30 2.558 21.11111111111111 Monday winter non-working train
2016-05-31 2.701 19.444444444444443 Tuesday winter working cv
2016-06-01 2.664 19.444444444444443 Wednesday summer working cv
2016-06-02 2.81 22.77777777777778 Thursday summer working train
2016-06-03 2.934 23.88888888888889 Friday summer working cv
2016-06-04 2.723 22.22222222222222 Saturday summer non-working train
2016-06-05 2.598 21.666666666666668 Sunday summer non-working train
2016-06-06 2.75 21.666666666666668 Monday summer working cv
2016-06-07 2.76 20.555555555555554 Tuesday summer working cv
2016-06-08 2.781 20.555555555555554 Wednesday summer working train
2016-06-09 2.764 20.0 Thursday summer working train
2016-06-10 2.688 20.555555555555554 Friday summer working train
2016-06-11 2.476 20.0 Saturday summer non-working cv
2016-06-12 2.499 20.555555555555554 Sunday summer non-working train
2016-06-13 2.708 22.22222222222222 Monday summer working cv
2016-06-14 2.679 20.0 Tuesday summer working cv
2016-06-15 2.68 20.833333333333332 Wednesday summer working cv
2016-06-16 2.791 23.88888888888889 Thursday summer working cv
2016-06-17 2.989 26.666666666666664 Friday summer working train
2016-06-18 2.896 26.11111111111111 Saturday summer non-working train
2016-06-19 3.643 30.555555555555554 Sunday summer non-working train
2016-06-20 4.028 28.88888888888889 Monday summer working train
2016-06-21 3.132 23.88888888888889 Tuesday summer working train
2016-06-22 3.249 24.166666666666664 Wednesday summer working train
2016-06-23 3.103 22.77777777777778 Thursday summer working train
2016-06-24 2.823 20.555555555555554 Friday summer working cv
2016-06-25 2.684 21.11111111111111 Saturday summer non-working train
2016-06-26 2.903 21.944444444444443 Sunday summer non-working train
2016-06-27 3.532 24.444444444444443 Monday summer working train
2016-06-28 3.453 23.88888888888889 Tuesday summer working train
2016-06-29 3.528 24.444444444444443 Wednesday summer working train
2016-06-30 3.183 20.555555555555554 Thursday summer working cv
2016-07-01 2.886 20.0 Friday summer working cv
2016-07-02 2.674 21.11111111111111 Saturday summer non-working train
2016-07-03 2.603 21.666666666666668 Sunday summer non-working train
2016-07-04 2.584 22.22222222222222 Monday summer non-working train
2016-07-05 2.923 22.77777777777778 Tuesday summer working train
2016-07-06 2.888 23.333333333333332 Wednesday summer working cv
2016-07-07 2.989 22.77777777777778 Thursday summer working train
2016-07-08 3.054 23.88888888888889 Friday summer working train
2016-07-09 2.935 25.0 Saturday summer non-working cv
2016-07-10 2.979 24.444444444444443 Sunday summer non-working train
2016-07-11 2.938 20.555555555555554 Monday summer working train
2016-07-12 2.98 22.22222222222222 Tuesday summer working train
2016-07-13 3.123 24.444444444444443 Wednesday summer working train
2016-07-14 3.21 24.444444444444443 Thursday summer working cv
2016-07-15 3.154 23.88888888888889 Friday summer working train
2016-07-16 2.845 22.22222222222222 Saturday summer non-working cv
2016-07-17 2.86 22.22222222222222 Sunday summer non-working train
2016-07-18 3.198 22.77777777777778 Monday summer working train
2016-07-19 3.49 25.0 Tuesday summer working cv
2016-07-20 3.782 26.666666666666664 Wednesday summer working train
2016-07-21 4.038 28.333333333333332 Thursday summer working train
2016-07-22 4.264 28.88888888888889 Friday summer working cv
2016-07-23 3.503 22.22222222222222 Saturday summer non-working train
2016-07-24 3.601 24.444444444444443 Sunday summer non-working train
2016-07-25 3.544 23.333333333333332 Monday summer working train
2016-07-26 3.899 25.0 Tuesday summer working train
2016-07-27 3.946 26.666666666666664 Wednesday summer working train
2016-07-28 3.934 27.22222222222222 Thursday summer working cv
2016-07-29 3.737 23.88888888888889 Friday summer working train
2016-07-30 3.514 25.0 Saturday summer non-working train
2016-07-31 3.318 24.444444444444443 Sunday summer non-working train
2016-08-01 3.685 25.555555555555554 Monday summer working train
2016-08-02 3.669 26.11111111111111 Tuesday summer working train
2016-08-03 3.49 25.0 Wednesday summer working cv
2016-08-04 3.48 25.0 Thursday summer working cv
2016-08-05 3.328 24.444444444444443 Friday summer working train
2016-08-06 2.965 24.444444444444443 Saturday summer non-working cv
2016-08-07 2.986 24.444444444444443 Sunday summer non-working train
2016-08-08 3.027 21.666666666666668 Monday summer working cv
2016-08-09 3.09 23.333333333333332 Tuesday summer working train
2016-08-10 3.178 24.444444444444443 Wednesday summer working train
2016-08-11 3.197 24.444444444444443 Thursday summer working cv
2016-08-12 3.374 26.11111111111111 Friday summer working train
2016-08-13 3.429 26.666666666666664 Saturday summer non-working train
2016-08-14 3.683 27.22222222222222 Sunday summer non-working cv
2016-08-15 4.202 28.333333333333332 Monday summer working train
2016-08-16 4.076 27.22222222222222 Tuesday summer working train
2016-08-17 4.022 26.666666666666664 Wednesday summer working train
2016-08-18 3.661 25.0 Thursday summer working train
2016-08-19 3.501 24.444444444444443 Friday summer working cv
2016-08-20 3.075 24.444444444444443 Saturday summer non-working cv
2016-08-21 3.191 25.0 Sunday summer non-working train
2016-08-22 3.408 24.444444444444443 Monday summer working train
2016-08-23 3.278 24.444444444444443 Tuesday summer working cv
2016-08-24 3.403 24.444444444444443 Wednesday summer working cv
2016-08-25 3.066 22.77777777777778 Thursday summer working train
2016-08-26 2.807 22.77777777777778 Friday summer working train
2016-08-27 2.737 23.88888888888889 Saturday summer non-working train
2016-08-28 3.034 24.444444444444443 Sunday summer non-working train
2016-08-29 3.533 25.0 Monday summer working train
2016-08-30 3.665 23.88888888888889 Tuesday summer working train
2016-08-31 3.726 25.555555555555554 Wednesday summer working train
2016-09-01 3.303 21.666666666666668 Thursday summer working train
2016-09-02 2.994 22.22222222222222 Friday summer working train
2016-09-03 2.667 20.0 Saturday summer non-working train
2016-09-04 2.665 22.22222222222222 Sunday summer non-working train
2016-09-05 2.761 22.22222222222222 Monday summer non-working cv
2016-09-06 3.01 24.444444444444443 Tuesday summer working train
2016-09-07 2.951 22.22222222222222 Wednesday summer working train
2016-09-08 2.998 23.88888888888889 Thursday summer working train
2016-09-09 3.027 24.444444444444443 Friday summer working train
